,user_id,item_id,rating
291493,488,Rectangle,1
291494,489,Rectangle,1
291495,490,Rectangle,1
291496,491,Rectangle,2
291497,492,Rectangle,2
291498,493,Rectangle,1
291499,494,Rectangle,1
291500,495,Rectangle,1
291501,496,Rectangle,2
291502,497,Rectangle,2
291503,498,Rectangle,1
291504,499,Rectangle,1
291505,500,Rectangle,1
291506,501,Rectangle,2
291508,503,Rectangle,1
291509,504,Rectangle,1
291510,505,Rectangle,2
291511,506,Rectangle,1
291512,507,Rectangle,1
291513,508,Rectangle,1
291515,510,Rectangle,1
291516,511,Rectangle,1
291517,512,Rectangle,2
291518,513,Rectangle,1
291519,514,Rectangle,1
291520,515,Rectangle,1
291521,516,Rectangle,1
291522,517,Rectangle,1
291523,520,Rectangle,2
291524,521,Rectangle,1
291525,522,Rectangle,1
291526,523,Rectangle,2
291527,524,Rectangle,1
291528,525,Rectangle,1
291529,526,Rectangle,2
291530,527,Rectangle,1
291531,528,Rectangle,2
291532,529,Rectangle,1
291533,530,Rectangle,1
291534,531,Rectangle,1
291535,532,Rectangle,2
291536,533,Rectangle,1
291537,534,Rectangle,1
291538,536,Rectangle,2
291539,537,Rectangle,1
291540,538,Rectangle,2
291541,539,Rectangle,2
291542,540,Rectangle,1
291543,541,Rectangle,2
291544,542,Rectangle,2
291545,543,Rectangle,2
291546,544,Rectangle,2
291547,545,Rectangle,1
291548,546,Rectangle,2
291549,547,Rectangle,1
291550,548,Rectangle,1
291551,549,Rectangle,2
291552,550,Rectangle,2
291553,551,Rectangle,1
291554,553,Rectangle,2
291555,554,Rectangle,1
291556,555,Rectangle,1
291557,556,Rectangle,1
291558,557,Rectangle,1
291559,558,Rectangle,1
291560,559,Rectangle,1
291562,561,Rectangle,1
291563,562,Rectangle,2
291564,563,Rectangle,1
291565,564,Rectangle,1
291566,566,Rectangle,1
291567,567,Rectangle,1
291568,568,Rectangle,1
291569,569,Rectangle,1
291570,570,Rectangle,1
291571,571,Rectangle,2
291572,572,Rectangle,2
291573,573,Rectangle,2
291574,574,Rectangle,2
291575,575,Rectangle,1
291576,576,Rectangle,1
291577,577,Rectangle,2
291578,578,Rectangle,1
291580,580,Rectangle,1
291581,581,Rectangle,1
291582,582,Rectangle,1
291583,583,Rectangle,1
291584,584,Rectangle,1
291585,585,Rectangle,1
291586,592,Rectangle,1
291587,593,Rectangle,2
291588,594,Rectangle,1
291589,595,Rectangle,2
291590,596,Rectangle,2
291591,598,Rectangle,2
291592,599,Rectangle,2
291593,600,Rectangle,1
291594,601,Rectangle,2
291595,602,Rectangle,1
291596,603,Rectangle,2
291597,604,Rectangle,1
291598,605,Rectangle,1
291600,609,Rectangle,2
291601,610,Rectangle,1
291602,611,Rectangle,1
291603,612,Rectangle,2
291604,613,Rectangle,1
291605,614,Rectangle,1
291606,615,Rectangle,1
291607,616,Rectangle,1
291608,618,Rectangle,2
291609,619,Rectangle,1
291610,620,Rectangle,2
291611,621,Rectangle,1
291612,622,Rectangle,1
291613,623,Rectangle,2
291614,624,Rectangle,2
291615,625,Rectangle,2
291616,626,Rectangle,2
291617,628,Rectangle,2
291618,630,Rectangle,2
291619,631,Rectangle,1
291620,632,Rectangle,1
291621,634,Rectangle,1
291622,635,Rectangle,1
291624,637,Rectangle,1
291625,638,Rectangle,2
291626,639,Rectangle,2
291627,640,Rectangle,1
291629,642,Rectangle,1
291630,643,Rectangle,1
291631,644,Rectangle,2
291632,646,Rectangle,2
291633,647,Rectangle,1
291634,648,Rectangle,2
291635,649,Rectangle,1
291636,650,Rectangle,2
291638,652,Rectangle,1
291639,653,Rectangle,2
291640,654,Rectangle,1
291641,655,Rectangle,2
291642,656,Rectangle,1
291643,657,Rectangle,1
291644,658,Rectangle,1
291645,659,Rectangle,1
291646,660,Rectangle,2
291647,661,Rectangle,1
291648,662,Rectangle,1
291649,663,Rectangle,1
291650,664,Rectangle,1
291651,665,Rectangle,1
291652,666,Rectangle,1
291653,667,Rectangle,1
291654,668,Rectangle,2
291655,669,Rectangle,2
291656,670,Rectangle,1
291657,671,Rectangle,1
291658,672,Rectangle,1
291659,673,Rectangle,1
291660,674,Rectangle,1
291661,675,Rectangle,2
291662,676,Rectangle,1
291663,677,Rectangle,2
291664,678,Rectangle,1
291665,679,Rectangle,2
291666,680,Rectangle,2
291667,681,Rectangle,1
291668,683,Rectangle,2
291669,684,Rectangle,1
291670,685,Rectangle,1
291671,686,Rectangle,2
291672,687,Rectangle,2
291674,689,Rectangle,2
291675,690,Rectangle,2
291676,691,Rectangle,1
291677,693,Rectangle,2
291678,694,Rectangle,2
291679,695,Rectangle,1
291680,696,Rectangle,2
291681,697,Rectangle,2
291682,698,Rectangle,2
291683,699,Rectangle,1
291685,701,Rectangle,1
291686,703,Rectangle,2
291687,704,Rectangle,1
291688,705,Rectangle,1
291689,706,Rectangle,2
291690,707,Rectangle,1
291691,709,Rectangle,2
291692,710,Rectangle,1
291694,713,Rectangle,2
291695,714,Rectangle,2
291696,715,Rectangle,1
291697,716,Rectangle,2
291698,717,Rectangle,1
291699,718,Rectangle,1
291700,719,Rectangle,1
291701,720,Rectangle,1
291702,721,Rectangle,1
291703,722,Rectangle,2
291704,723,Rectangle,1
291705,724,Rectangle,1
291706,725,Rectangle,2
291707,726,Rectangle,2
291709,729,Rectangle,2
291710,730,Rectangle,1
291711,731,Rectangle,1
291712,732,Rectangle,2
291713,734,Rectangle,2
291714,735,Rectangle,1
291715,736,Rectangle,2
291716,737,Rectangle,1
291717,738,Rectangle,2
291718,740,Rectangle,2
291719,741,Rectangle,1
291720,742,Rectangle,2
291721,743,Rectangle,1
291722,744,Rectangle,1
291723,745,Rectangle,2
291724,746,Rectangle,1
291725,747,Rectangle,2
291726,748,Rectangle,1
291727,749,Rectangle,1
291728,751,Rectangle,2
291729,753,Rectangle,1
291730,754,Rectangle,1
291731,755,Rectangle,1
291732,756,Rectangle,2
291733,757,Rectangle,2
291734,758,Rectangle,1
291735,759,Rectangle,1
291736,760,Rectangle,2
291737,761,Rectangle,1
291738,762,Rectangle,2
291739,763,Rectangle,1
291740,764,Rectangle,2
291741,765,Rectangle,1
291742,766,Rectangle,1
291743,767,Rectangle,2
291744,769,Rectangle,1
291745,771,Rectangle,1
291746,772,Rectangle,2
291747,773,Rectangle,1
291748,774,Rectangle,1
291749,775,Rectangle,1
291750,776,Rectangle,2
291751,777,Rectangle,2
291752,778,Rectangle,2
291753,779,Rectangle,1
291754,780,Rectangle,2
291755,781,Rectangle,2
291756,782,Rectangle,2
291757,783,Rectangle,2
291758,784,Rectangle,2
291759,785,Rectangle,1
291761,788,Rectangle,1
291762,789,Rectangle,1
291763,790,Rectangle,1
291764,791,Rectangle,2
291765,792,Rectangle,2
291766,793,Rectangle,1
291767,794,Rectangle,1
291768,795,Rectangle,1
291770,797,Rectangle,1
291772,799,Rectangle,2
291773,800,Rectangle,2
291774,801,Rectangle,2
291776,803,Rectangle,1
291777,804,Rectangle,1
291778,805,Rectangle,1
291779,806,Rectangle,1
291780,807,Rectangle,2
291781,808,Rectangle,2
291782,809,Rectangle,1
291783,810,Rectangle,2
291784,811,Rectangle,2
291785,812,Rectangle,2
291786,813,Rectangle,2
291787,814,Rectangle,2
291788,816,Rectangle,1
291789,817,Rectangle,2
291790,818,Rectangle,2
291791,819,Rectangle,1
291792,821,Rectangle,1
291793,822,Rectangle,2
291794,823,Rectangle,1
291795,824,Rectangle,2
291796,825,Rectangle,1
291797,826,Rectangle,2
291798,827,Rectangle,1
291799,828,Rectangle,1
291800,829,Rectangle,1
291801,830,Rectangle,2
291802,831,Rectangle,2
291803,832,Rectangle,2
291804,833,Rectangle,2
291805,834,Rectangle,2
291806,835,Rectangle,1
291807,836,Rectangle,2
291808,837,Rectangle,2
291809,838,Rectangle,1
291810,840,Rectangle,1
291811,841,Rectangle,1
291812,842,Rectangle,1
291813,844,Rectangle,1
291814,845,Rectangle,1
291815,846,Rectangle,1
291816,847,Rectangle,1
291817,848,Rectangle,2
291818,849,Rectangle,2
291819,850,Rectangle,1
291820,851,Rectangle,2
291821,852,Rectangle,2
291822,853,Rectangle,2
291823,854,Rectangle,2
291824,856,Rectangle,1
291825,857,Rectangle,1
291826,858,Rectangle,1
291827,859,Rectangle,1
291828,860,Rectangle,1
291829,861,Rectangle,2
291830,862,Rectangle,2
291831,863,Rectangle,1
291832,864,Rectangle,1
291833,865,Rectangle,1
291835,867,Rectangle,2
291836,868,Rectangle,1
291837,869,Rectangle,2
291838,870,Rectangle,2
291839,871,Rectangle,2
291840,872,Rectangle,2
291841,873,Rectangle,2
291842,874,Rectangle,1
291843,875,Rectangle,1
291844,876,Rectangle,1
291847,880,Rectangle,2
291848,881,Rectangle,1
291849,882,Rectangle,2
291851,884,Rectangle,1
291852,885,Rectangle,2
291853,886,Rectangle,1
291854,887,Rectangle,1
291855,888,Rectangle,1
291856,889,Rectangle,1
291857,890,Rectangle,1
291858,892,Rectangle,2
291859,893,Rectangle,2
291860,894,Rectangle,2
291861,895,Rectangle,2
291862,896,Rectangle,1
291863,898,Rectangle,1
291864,899,Rectangle,2
291865,900,Rectangle,1
291868,903,Rectangle,2
291869,904,Rectangle,2
291870,905,Rectangle,1
291871,906,Rectangle,1
291872,907,Rectangle,1
291873,908,Rectangle,2
291874,909,Rectangle,1
291875,910,Rectangle,2
291876,911,Rectangle,1
291877,912,Rectangle,1
291878,913,Rectangle,1
291879,914,Rectangle,2
291880,915,Rectangle,1
291881,916,Rectangle,1
291882,917,Rectangle,1
291883,918,Rectangle,1
291884,919,Rectangle,2
291885,920,Rectangle,1
291886,922,Rectangle,1
291887,923,Rectangle,2
291888,924,Rectangle,1
291889,925,Rectangle,1
291890,926,Rectangle,1
291891,927,Rectangle,1
291892,928,Rectangle,2
291893,930,Rectangle,2
291894,931,Rectangle,1
291895,932,Rectangle,1
291896,933,Rectangle,2
291897,934,Rectangle,1
291899,936,Rectangle,1
291900,937,Rectangle,1
291901,938,Rectangle,1
291902,939,Rectangle,1
291903,941,Rectangle,2
291904,942,Rectangle,2
291905,943,Rectangle,1
291906,944,Rectangle,1
291907,945,Rectangle,2
291908,946,Rectangle,2
291909,947,Rectangle,1
291910,948,Rectangle,1
291911,949,Rectangle,1
291912,950,Rectangle,1
291914,952,Rectangle,1
291915,953,Rectangle,2
291916,954,Rectangle,2
291917,955,Rectangle,2
291918,958,Rectangle,2
291919,959,Rectangle,1
291920,960,Rectangle,1
291921,961,Rectangle,1
291922,962,Rectangle,1
291924,964,Rectangle,1
291925,965,Rectangle,1
291926,966,Rectangle,2
291927,967,Rectangle,1
291928,968,Rectangle,2
291929,969,Rectangle,1
291931,971,Rectangle,2
291932,972,Rectangle,2
291933,973,Rectangle,1
291934,974,Rectangle,1
291935,975,Rectangle,2
291937,977,Rectangle,1
291938,978,Rectangle,2
291939,979,Rectangle,1
291940,980,Rectangle,1
291941,981,Rectangle,1
291942,982,Rectangle,2
291943,983,Rectangle,1
291944,984,Rectangle,2
291945,985,Rectangle,1
291947,987,Rectangle,2
291948,988,Rectangle,1
291949,989,Rectangle,1
291950,991,Rectangle,1
291951,992,Rectangle,2
291952,993,Rectangle,1
291953,994,Rectangle,2
291954,995,Rectangle,1
291955,996,Rectangle,2
291956,997,Rectangle,1
291957,998,Rectangle,1
291958,999,Rectangle,1
291959,1000,Rectangle,2
291960,1001,Rectangle,2
291961,1002,Rectangle,1
291962,1003,Rectangle,1
291963,1004,Rectangle,2
291964,1005,Rectangle,2
291965,1006,Rectangle,1
291966,1007,Rectangle,1
291967,1008,Rectangle,2
291968,1009,Rectangle,1
291969,1011,Rectangle,1
291970,1012,Rectangle,1
291971,1013,Rectangle,1
291972,1014,Rectangle,2
291973,1015,Rectangle,1
291974,1016,Rectangle,1
291975,1017,Rectangle,1
291976,1018,Rectangle,1
291977,1019,Rectangle,1
291978,1020,Rectangle,1
291979,1021,Rectangle,1
291980,1022,Rectangle,1
291981,1023,Rectangle,2
291982,1024,Rectangle,1
291983,1025,Rectangle,1
291984,1026,Rectangle,2
291985,1029,Rectangle,1
291986,1030,Rectangle,2
291987,1031,Rectangle,1
291988,1032,Rectangle,1
291989,1033,Rectangle,2
291990,1035,Rectangle,2
291991,1036,Rectangle,1
291992,1037,Rectangle,1
291993,1038,Rectangle,1
291994,1039,Rectangle,2
291995,1040,Rectangle,1
291996,1041,Rectangle,1
291997,1042,Rectangle,2
291998,1043,Rectangle,2
291999,1044,Rectangle,1
292000,1045,Rectangle,2
292001,1046,Rectangle,1
292002,1047,Rectangle,2
292003,1048,Rectangle,2
292004,1049,Rectangle,1
292005,1050,Rectangle,1
292006,1052,Rectangle,1
292007,1053,Rectangle,2
292008,1054,Rectangle,2
292009,1056,Rectangle,2
292010,1057,Rectangle,2
292011,1058,Rectangle,1
292012,1059,Rectangle,1
292013,1060,Rectangle,1
292014,1061,Rectangle,2
292015,1062,Rectangle,1
292016,1063,Rectangle,1
292017,1064,Rectangle,2
292018,1065,Rectangle,1
292019,1066,Rectangle,1
292020,1067,Rectangle,1
292021,1068,Rectangle,2
292022,1069,Rectangle,1
292023,1070,Rectangle,1
292024,1071,Rectangle,1
292025,1072,Rectangle,2
292026,1073,Rectangle,2
292027,1074,Rectangle,2
292028,1075,Rectangle,1
292029,1077,Rectangle,2
292030,1078,Rectangle,2
292031,1079,Rectangle,2
292032,1080,Rectangle,2
292033,1082,Rectangle,1
292034,1083,Rectangle,1
292035,1084,Rectangle,1
292036,1085,Rectangle,1
292037,1086,Rectangle,2
292038,1087,Rectangle,1
292039,1088,Rectangle,1
292040,1089,Rectangle,1
292041,1090,Rectangle,1
292042,1091,Rectangle,2
292043,1092,Rectangle,1
292044,1093,Rectangle,2
292045,1094,Rectangle,2
292046,1095,Rectangle,2
292047,1096,Rectangle,2
292048,1098,Rectangle,2
292050,1100,Rectangle,1
292051,1101,Rectangle,2
292053,1103,Rectangle,1
292054,1104,Rectangle,2
292055,1106,Rectangle,1
292056,1107,Rectangle,1
292057,1108,Rectangle,1
292058,1109,Rectangle,2
292059,1110,Rectangle,2
292060,1111,Rectangle,2
292061,1112,Rectangle,1
292062,1113,Rectangle,1
292063,1114,Rectangle,1
292064,1115,Rectangle,2
292065,1116,Rectangle,1
292066,1117,Rectangle,1
292067,1118,Rectangle,2
292068,1119,Rectangle,2
292069,1120,Rectangle,1
292070,1122,Rectangle,2
292071,1124,Rectangle,1
292072,1125,Rectangle,2
292073,1126,Rectangle,1
292074,1127,Rectangle,2
292075,1128,Rectangle,2
292076,1130,Rectangle,2
292077,1131,Rectangle,2
292078,1136,Rectangle,1
292079,1137,Rectangle,2
292081,1139,Rectangle,2
292082,1140,Rectangle,1
292083,1141,Rectangle,1
292084,1142,Rectangle,2
292085,1143,Rectangle,1
292086,1144,Rectangle,1
292087,1145,Rectangle,1
292088,1146,Rectangle,2
292089,1147,Rectangle,2
292091,1153,Rectangle,2
292092,1154,Rectangle,1
292093,1155,Rectangle,1
292094,1156,Rectangle,1
292095,1158,Rectangle,1
292096,1159,Rectangle,1
292097,1160,Rectangle,2
292098,1161,Rectangle,1
292099,1162,Rectangle,2
292100,1167,Rectangle,2
292101,1168,Rectangle,2
292102,1170,Rectangle,1
292103,1172,Rectangle,1
292104,1173,Rectangle,1
292105,1174,Rectangle,1
292106,1176,Rectangle,1
292107,1177,Rectangle,1
292108,1178,Rectangle,1
292109,1179,Rectangle,1
292110,1180,Rectangle,1
292111,1181,Rectangle,1
292112,1182,Rectangle,1
292113,1183,Rectangle,1
292114,1184,Rectangle,2
292115,1185,Rectangle,1
292116,1187,Rectangle,2
292117,1188,Rectangle,2
292118,1189,Rectangle,1
292119,1192,Rectangle,2
292120,1193,Rectangle,2
292121,1194,Rectangle,2
292122,1195,Rectangle,1
292123,1196,Rectangle,1
292124,1197,Rectangle,2
292220,166,Organ,1
292246,193,Organ,2
292274,225,Organ,1
292315,270,Organ,1
292360,317,Organ,1
292395,356,Organ,1
292420,382,Organ,2
292437,399,Organ,2
292510,479,Organ,1
292538,508,Organ,2
292684,673,Organ,1
292718,712,Organ,2
292804,806,Organ,2
292827,831,Organ,1
292838,844,Organ,1
292875,883,Organ,2
292943,958,Organ,2
292991,1007,Organ,1
292995,1012,Organ,2
293044,1066,Organ,1
293141,1187,Organ,2
293270,192,Felidae,1
293466,403,Felidae,2
293555,500,Felidae,1
293581,528,Felidae,2
293626,576,Felidae,1
293687,651,Felidae,1
293775,747,Felidae,2
293934,919,Felidae,1
293958,946,Felidae,2
294093,1092,Felidae,1
294128,1136,Felidae,1
294182,34,Happy,1
294183,35,Happy,2
294184,36,Happy,1
294185,37,Happy,1
294188,40,Happy,1
294189,41,Happy,2
294193,45,Happy,1
294194,47,Happy,1
294195,49,Happy,1
294197,51,Happy,1
294198,52,Happy,2
294201,56,Happy,2
294205,60,Happy,2
294209,64,Happy,2
294211,66,Happy,2
294212,67,Happy,1
294213,68,Happy,1
294214,69,Happy,1
294215,70,Happy,2
294216,71,Happy,1
294217,72,Happy,1
294218,73,Happy,2
294219,74,Happy,2
294220,75,Happy,1
294222,78,Happy,1
294223,80,Happy,2
294226,117,Happy,2
294228,119,Happy,1
294229,120,Happy,1
294230,121,Happy,2
294239,132,Happy,1
294245,138,Happy,1
294247,141,Happy,2
294248,142,Happy,1
294252,146,Happy,1
294253,147,Happy,1
294254,148,Happy,1
294262,157,Happy,2
294263,158,Happy,1
294264,159,Happy,1
294265,160,Happy,1
294268,163,Happy,1
294269,164,Happy,1
294270,166,Happy,1
294271,167,Happy,2
294275,171,Happy,1
294276,172,Happy,1
294283,179,Happy,2
294290,187,Happy,1
294291,188,Happy,2
294297,194,Happy,1
294298,195,Happy,1
294302,199,Happy,2
294303,200,Happy,2
294306,203,Happy,1
294310,209,Happy,1
294313,214,Happy,1
294314,215,Happy,1
294315,216,Happy,2
294316,217,Happy,2
294320,221,Happy,1
294322,223,Happy,2
294327,229,Happy,1
294328,230,Happy,1
294330,232,Happy,1
294332,234,Happy,2
294336,238,Happy,1
294339,242,Happy,1
294340,243,Happy,1
294344,247,Happy,1
294347,250,Happy,2
294348,251,Happy,2
294353,257,Happy,2
294356,261,Happy,2
294358,263,Happy,2
294359,264,Happy,2
294364,269,Happy,1
294368,274,Happy,1
294376,282,Happy,1
294389,295,Happy,1
294390,296,Happy,1
294391,297,Happy,2
294396,303,Happy,2
294399,306,Happy,1
294401,308,Happy,1
294402,309,Happy,2
294405,312,Happy,1
294408,315,Happy,2
294410,317,Happy,1
294411,318,Happy,1
294417,325,Happy,2
294420,328,Happy,2
294421,329,Happy,1
294423,332,Happy,1
294425,335,Happy,1
294428,338,Happy,1
294429,339,Happy,1
294431,341,Happy,1
294432,342,Happy,1
294433,343,Happy,2
294434,344,Happy,1
294436,346,Happy,1
294438,348,Happy,1
294439,349,Happy,1
294440,350,Happy,1
294442,353,Happy,1
294444,355,Happy,1
294445,356,Happy,1
294452,363,Happy,2
294453,364,Happy,2
294455,366,Happy,2
294459,370,Happy,1
294464,375,Happy,2
294465,376,Happy,2
294469,381,Happy,2
294472,384,Happy,1
294474,386,Happy,2
294475,387,Happy,1
294479,391,Happy,1
294480,392,Happy,2
294481,393,Happy,2
294483,395,Happy,2
294485,397,Happy,1
294487,399,Happy,1
294494,407,Happy,1
294495,408,Happy,2
294496,409,Happy,1
294498,411,Happy,1
294499,412,Happy,2
294501,414,Happy,1
294507,420,Happy,2
294508,421,Happy,1
294511,424,Happy,1
294513,426,Happy,1
294515,428,Happy,1
294518,431,Happy,2
294519,432,Happy,1
294522,435,Happy,2
294525,439,Happy,2
294528,442,Happy,2
294529,443,Happy,1
294534,448,Happy,1
294536,451,Happy,2
294539,454,Happy,2
294541,456,Happy,1
294544,459,Happy,2
294551,468,Happy,2
294552,469,Happy,1
294555,473,Happy,1
294557,475,Happy,1
294562,481,Happy,1
294566,486,Happy,1
294569,489,Happy,1
294570,490,Happy,1
294579,499,Happy,1
294581,501,Happy,1
294582,502,Happy,2
294583,503,Happy,1
294587,507,Happy,1
294588,508,Happy,2
294589,509,Happy,1
294591,511,Happy,1
294600,522,Happy,1
294601,523,Happy,2
294604,526,Happy,1
294607,529,Happy,2
294609,531,Happy,2
294621,544,Happy,2
294625,548,Happy,1
294627,550,Happy,1
294628,551,Happy,1
294629,553,Happy,2
294631,555,Happy,1
294632,556,Happy,2
294635,559,Happy,2
294638,562,Happy,2
294639,563,Happy,1
294640,564,Happy,1
294641,566,Happy,1
294644,569,Happy,2
294646,571,Happy,1
294648,573,Happy,2
294650,575,Happy,2
294653,578,Happy,1
294656,581,Happy,2
294663,594,Happy,1
294667,599,Happy,2
294674,607,Happy,1
294676,610,Happy,1
294677,611,Happy,2
294678,612,Happy,2
294682,616,Happy,1
294683,618,Happy,2
294684,619,Happy,2
294686,621,Happy,2
294689,624,Happy,2
294690,625,Happy,2
294692,628,Happy,1
294693,630,Happy,1
294694,631,Happy,2
294695,632,Happy,1
294698,636,Happy,2
294700,638,Happy,2
294704,642,Happy,2
294706,644,Happy,1
294707,646,Happy,2
294709,648,Happy,1
294710,649,Happy,1
294711,650,Happy,1
294712,651,Happy,1
294716,655,Happy,1
294717,656,Happy,2
294720,659,Happy,2
294727,666,Happy,1
294728,667,Happy,2
294731,670,Happy,1
294733,672,Happy,2
294744,684,Happy,2
294748,688,Happy,1
294749,689,Happy,2
294757,698,Happy,1
294758,699,Happy,2
294759,700,Happy,1
294760,701,Happy,1
294770,714,Happy,2
294771,715,Happy,2
294779,723,Happy,1
294782,726,Happy,2
294788,734,Happy,2
294789,735,Happy,1
294796,743,Happy,1
